"TAIR10.id","logFC","minusLOG10.adj.pVal"
"AT1G03910",-0.188161450781735,1.6732786456881
"AT1G03920",0.17519351648225,0.300948866576159
"AT1G03930",-0.0347405232243139,0.194389258095965
"AT1G03935",0.136837818351789,0.203355633764489
"AT1G03950",0.0664516271877287,0.253322219943479
"AT1G03960",-0.0170541665420405,0.0543418684136346
"AT1G03970",-0.0564596153495525,0.260857796274553
"AT1G03980",0.217951802337091,0.194053055276281
"AT1G03990",-0.324153314334127,0.726260030702121
"AT1G04000",0.147045112707539,0.573224874214689
"AT1G04010",0.190810303665694,1.05193804505182
"AT1G04020",0.173565250199798,0.279466549193702
"AT1G04030",0.409432651019275,1.63897207486012
"AT1G04040",0.09771077981598,0.33457862355275
"AT1G04050",0.0374103592791211,0.0886176804704897
"AT1G04070",-0.116340454468458,0.2088241673439
"AT1G04080",-0.0796749628587792,0.464122840242367
"AT1G04090",-0.132813137760331,0.201573625206737
"AT1G04100",0.00586168437571888,0.0119068424596594
"AT1G04110",-0.440293737848511,0.202564395269706
"AT1G04120",-0.0213450001411646,0.102082735647784
"AT1G04130",0.18089022054591,0.767441905751181
"AT1G04140",0.0330023773435322,0.154026758475627
"AT1G04160",-0.158496089420486,0.794694772435661
"AT1G04170",0.0129423784679972,0.0553008992815277
"AT1G04180",-0.757163539132093,0.367467154798779
"AT1G04190",0.000740415814429518,0.00312680614196997
"AT1G04200",0.0895493349825891,0.488010749883541
"AT1G04210",-0.0683623265002735,0.303657078421303
"AT1G04220",0.00608841821481221,0.0111480843763065
"AT1G04230",-0.0325331502066084,0.140446873093798
"AT1G04240",0.238303315130811,1.30970429897034
"AT1G04250",-0.0557464269383994,0.256737905536172
"AT1G04260",0.120460651053899,0.523067283482747
"AT1G04270",0.0127838102695454,0.0597948574545374
"AT1G04280",-0.0203018531870898,0.0946963848470346
"AT1G04290",0.015474813851732,0.0538950379031778
"AT1G04295",0.0504703515794451,0.0681411871620825
"AT1G04300",-0.0259121660387711,0.111744206513124
"AT1G04310",-0.0981291089569933,0.282301889052325
"AT1G04330",0.0201876206231537,0.0211831278561719
"AT1G04340",0.289064871916533,1.50412376246632
"AT1G04350",0.0867952485454033,0.423360707753077
"AT1G04360",-0.547321011299922,0.46872743172636
"AT1G04380",1.20947484055903,1.18536203611395
"AT1G04390",-0.0451337601112369,0.173121082105966
"AT1G04400",-0.0676667026311266,0.410468289288627
"AT1G04410",0.0137385238073691,0.0438614557809562
"AT1G04420",-0.0251666432521374,0.105930127161822
"AT1G04425",-0.0559999992671935,0.057774541668959
"AT1G04430",-0.0116060851256359,0.0597340241424299
"AT1G04440",0.0548698135963566,0.425706986351876
"AT1G04480",-0.209951837750397,0.928233646747879
"AT1G04490",-0.499026143183785,0.347874107697833
"AT1G04510",-0.0346249240030101,0.186796183869842
"AT1G04520",0.19461080577311,0.986699981863979
"AT1G04530",-0.16052362354475,1.4654005300702
"AT1G04540",-1.23670381493183,0.975026405626789
"AT1G04550",-0.0268450151971482,0.118145704825294
"AT1G04555",0.174084659527024,0.498379588621575
"AT1G04590",0.0160770039240328,0.0714406385884951
"AT1G04610",-3.11664895120349,2.70013385399003
"AT1G04620",0.251708499121591,0.701532492972559
"AT1G04630",-0.0327958191065045,0.124713877785439
"AT1G04635",0.020967773290627,0.0285859363494477
"AT1G04640",0.148749334466932,1.05317811601243
"AT1G04650",-0.0366313950051627,0.0630310009844289
"AT1G04660",0.0965310233789989,0.0386193255364782
"AT1G04680",0.146612184755081,0.989337854484445
"AT1G04690",0.0562065707117059,0.25217480707876
"AT1G04700",0.563084645271158,1.14367587095207
"AT1G04710",0.0557489991364299,0.293189558632052
"AT1G04730",-0.244252266330502,0.456744045357398
"AT1G04750",-0.110391053497953,0.976450720695868
"AT1G04760",-0.365889126706142,0.472277869611589
"AT1G04770",0.104768787794423,0.209884249206651
"AT1G04778",0.249281651433409,0.423743848055954
"AT1G04780",0.0453674400253119,0.291030536366863
"AT1G04790",0.0942041726368466,0.646035767444693
"AT1G04800",-0.142373378895656,0.275865492994384
"AT1G04810",-0.0556621075970387,0.343219722196389
"AT1G04820",0.00321948875561873,0.0172289752314195
"AT1G04830",0.108975780490173,0.544616289235788
"AT1G04840",-0.0634154772631604,0.0632520592157603
"AT1G04850",-0.10269615973498,0.677723161336739
"AT1G04860",-0.0872606333395014,0.638602543862654
"AT1G04870",-0.0971298955624267,0.446271261080713
"AT1G04880",0.100497482204225,0.176093246141702
"AT1G04900",0.0997596522686135,0.267614540429082
"AT1G04910",-0.0352908127110672,0.180111754601281
"AT1G04920",-0.58270304353518,0.641272159553912
"AT1G04930",-0.0818020149637357,0.151447311992103
"AT1G04940",0.675742675892033,0.949989221676231
"AT1G04945",-0.0971364306077644,0.285611500239119
"AT1G04950",0.156698196169262,0.986069154547698
"AT1G04960",0.150795567257783,1.14701447035093
"AT1G04970",0.0834996917315847,0.58911662169044
"AT1G04980",0.224143925418401,0.817816300493738
"AT1G04985",-0.102517418633155,0.535170195936199
"AT1G04990",0.0644774669931794,0.230486259063502
"AT1G05000",0.233297883792778,0.651679091084406
"AT1G05010",0.143138556317258,0.603685886103951
"AT1G05020",0.195095010705693,0.156039906660737
"AT1G05030",0.0672058833431919,0.324047184614031
"AT1G05055",-0.116676652195262,0.333718151182339
"AT1G05060",0.145249108262939,0.845603637621618
"AT1G05065",-0.299301593260585,0.484265746335764
"AT1G05070",-0.122931235623497,0.648581877964916
"AT1G05090",-0.265755549831593,0.607187312182582
"AT1G05100",-0.0499664269988185,0.0296189114526863
"AT1G05120",-0.0362975383069069,0.147259679927551
"AT1G05135",0.211088098748099,0.806691947909921
"AT1G05140",0.0925461920462354,0.699245226875369
"AT1G05150",0.0231611541889105,0.0965406704352286
"AT1G05160",-0.115594271549175,0.647979942811006
"AT1G05170",0.0180932024879947,0.0674258350853075
"AT1G05180",-0.0331638265878613,0.16787481483714
"AT1G05190",0.0986739485900596,0.563058578101545
"AT1G05200",-0.0116319413769075,0.0488701787194119
"AT1G05205",0.0250340625874887,0.0737651060228646
"AT1G05210",0.61987983469242,1.73970545794959
"AT1G05230",0.0725436993104074,0.386731837609133
"AT1G05260",0.205473350752821,1.76799973515987
"AT1G05270",0.0578756983929916,0.363182117949331
"AT1G05300",-0.38202277021452,0.459766787182816
"AT1G05310",0.274955603147102,0.728409868980864
"AT1G05320",-0.187283298733568,1.42775120634978
"AT1G05340",0.176358890358898,0.41724641699969
"AT1G05350",-0.0563397569681001,0.356957125395464
"AT1G05360",0.0240008169899508,0.097050955706942
"AT1G05370",0.41753485443225,0.748775611711586
"AT1G05380",-0.0299125747023776,0.111273476544709
"AT1G05385",-0.187014133587793,1.22907244873419
"AT1G05400",0.237378105771333,0.359281387975593
"AT1G05410",0.103087464552288,0.603263773547722
"AT1G05420",0.850732796524343,0.93930997413599
"AT1G05430",0.123489041917982,0.740614551346968
"AT1G05440",-0.426932116428312,0.487426587779909
"AT1G05460",-0.0831547123993137,0.383372188370614
"AT1G05470",0.104758554195294,0.533578056361225
"AT1G05490",-0.178161496635545,0.356957823670781
"AT1G05500",0.074866461095886,0.569138381330175
"AT1G05520",0.0616218526862369,0.336351541690044
"AT1G05540",-0.241529038818563,0.140211962947803
"AT1G05560",0.368146307321062,0.816806170156117
"AT1G05562",0.251907044008425,1.99371134991592
"AT1G05570",-0.041787166248203,0.100782791276962
"AT1G05575",-0.590294871538079,0.717857129131041
"AT1G05590",-0.0172102646682326,0.0601353547153825
"AT1G05600",-0.0471288378085424,0.121336661202571
"AT1G05610",-0.432221323786239,0.40172799792681
"AT1G05620",0.155758419658557,0.665369372549733
"AT1G05630",-0.144076547494645,0.805809724438836
"AT1G05640",-0.258305408825291,0.983545618641533
"AT1G05670",0.0217903588050516,0.0574959659915691
"AT1G05675",-0.71419383828403,1.15678418884455
"AT1G05680",-0.162397912813852,0.623587177082472
"AT1G05690",-0.0468878997125892,0.179986796038695
"AT1G05700",-0.38064638867689,0.324889895358584
"AT1G05710",0.0708736286708,0.163776508001424
"AT1G05720",0.00139482418724812,0.00379970442302468
"AT1G05730",-0.298928909415166,0.231388273229966
"AT1G05750",0.162384460414558,0.428446173319615
"AT1G05760",-0.131677339419974,0.172238111469875
"AT1G05770",0.186674919338112,0.192862283335755
"AT1G05780",-0.04977140470582,0.117252150129953
"AT1G05785",0.224793774135577,1.07768276787174
"AT1G05790",-0.0209599937147829,0.107579794495918
"AT1G05805",0.144663964804845,0.355601686135896
"AT1G05810",-0.0825859954753025,0.343559619159076
"AT1G05820",-0.181816406953345,0.568144926512321
"AT1G05830",-0.0947338925153662,0.508735290498512
"AT1G05835",0.235248334847709,0.556681216048244
"AT1G05840",-0.165788975182963,1.15778433696799
"AT1G05850",-0.00063475395555912,0.00295784542121537
"AT1G05860",0.206783308049758,1.13196865051473
"AT1G05870",-0.0205693797696709,0.0926597426799851
"AT1G05880",-1.04811818009908,0.967561797961542
"AT1G05890",-0.0640022310312185,0.561163699138324
"AT1G05894",-0.0986016213212559,0.0645100818630687
"AT1G05900",0.0497019716667628,0.29149317833469
"AT1G05910",-0.0908174965908426,0.490668115272988
"AT1G05940",0.0944710010916747,0.641020519570056
"AT1G05950",-0.0746272576434279,0.352011354889519
"AT1G05960",-0.0724870849554637,0.516069300967005
"AT1G05970",-0.173238223638695,0.442394128221447
"AT1G06000",0.170273221055893,0.488837500324763
"AT1G06002",0.0345712505156037,0.0486334876810797
"AT1G06010",0.0942653377743992,0.292467054309483
"AT1G06020",0.410013036102187,0.411235253823202
"AT1G06040",0.0427181010420821,0.282792721935605
"AT1G06050",-0.0293796987062027,0.0674095207903795
"AT1G06060",-0.0440233298249764,0.191999723412102
"AT1G06070",-0.032030823787613,0.121693516428414
"AT1G06080",-0.152010981640768,0.0265342326922496
"AT1G06110",0.000421553432256694,0.0017549509760017
"AT1G06130",-0.0091324944957849,0.0421899597659947
"AT1G06140",-0.100862746271776,0.114534557255082
"AT1G06150",-0.308435641385024,0.935774890865633
"AT1G06160",0.222042083936865,0.138292932972835
"AT1G06170",-0.045743619463972,0.0357557772463416
"AT1G06180",-0.0496819259254329,0.0629193650588753
"AT1G06190",-0.0537027334024378,0.307225837193978
"AT1G06200",-0.0567596237672783,0.274622857379515
"AT1G06210",-0.025370147557636,0.0995478969022237
"AT1G06220",-0.0759261621328129,0.32987643225988
"AT1G06230",-0.102649710866307,0.627309191946906
"AT1G06240",0.0880939400428375,0.485697976394758
"AT1G06265",-0.457199906543968,1.77266099472571
"AT1G06270",-0.124688188727,0.343705828624368
"AT1G06290",0.0590898775335171,0.414774019257718
"AT1G06340",-0.0559972836693126,0.0799664375239411
"AT1G06350",0.184983229742345,0.298408180515514
"AT1G06360",0.966490916563881,0.618990761544899
"AT1G06370",0.0975544783920235,0.250368073381032
"AT1G06380",-0.0888373888906946,0.279220401478587
"AT1G06390",0.0759692888424208,0.624802822257802
"AT1G06400",-0.0540599774136084,0.276781397415065
"AT1G06410",-0.0629217501326638,0.429304815466589
"AT1G06420",0.52036231046,0.632823682076205
"AT1G06430",0.0465439064749047,0.277094930289883
"AT1G06440",-0.125015302041941,0.155966167255769
"AT1G06450",0.107246532065093,0.301008209110386
"AT1G06460",0.0131968315197106,0.0553466316897864
"AT1G06470",0.143447702365808,0.92867072333491
"AT1G06475",-0.102466524840471,0.106246360638375
"AT1G06490",-0.237223851877085,0.460113988160456
"AT1G06500",0.00840534594368103,0.0284849907762607
"AT1G06510",0.0616426566254327,0.278197132456357
"AT1G06515",0.178283207381245,0.898436127069111
"AT1G06520",0.455221092999614,0.777369048025284
"AT1G06530",-0.076459729629085,0.256944750480241
"AT1G06540",0.358326107050535,0.340917240800972
"AT1G06550",0.0760799913216514,0.333428405680286
"AT1G06560",0.0770473914469458,0.357974212725372
"AT1G06570",0.126989007398675,0.762489441869609
"AT1G06580",-0.0874183276779674,0.181542164003562
"AT1G06590",0.00591967919070324,0.0190401587265611
"AT1G06620",0.122623263133272,0.396947635494171
"AT1G06630",0.114361306277213,0.536430913302202
"AT1G06640",0.230789332798272,1.17628381086164
"AT1G06645",0.0657720475301597,0.330203173798312
"AT1G06650",0.0569572639704896,0.407077364398292
"AT1G06660",0.243338397919081,0.29801626244202
"AT1G06670",-0.111669122630034,0.653032422745134
"AT1G06680",0.10201367020465,0.778124323171426
"AT1G06690",0.0362480099221134,0.151827532162832
"AT1G06700",-0.12597194528809,1.16602392498612
"AT1G06710",-0.0987667295190322,0.235195409862427
"AT1G06720",-0.163683237590331,0.831173925389166
"AT1G06730",-0.0163177602490929,0.0664540545283396
"AT1G06740",0.0079561649391604,0.014885345819396
"AT1G06760",-0.147858365405489,0.80936762378197
"AT1G06770",-0.0609895934885745,0.267858358087854
"AT1G06780",0.100988337967073,0.482390064893436
"AT1G06790",0.0384155855513728,0.104294938083377
"AT1G06800",-0.0337860523736699,0.107057909682717
"AT1G06820",0.0319936829653784,0.146455654118189
"AT1G06830",0.178074589472663,0.299048191112815
"AT1G06840",-0.159340991153922,1.10222223286573
"AT1G06850",0.670826421160728,6.35992701423767
"AT1G06870",0.0128069831720889,0.0466394129433485
"AT1G06890",0.0980069128469196,0.597241181990755
"AT1G06900",-0.096704405594723,0.496418290404239
"AT1G06910",0.0263266494139822,0.0782539199279214
"AT1G06950",-0.0385636987987343,0.160928106901128
"AT1G06960",-0.173871960894687,1.01381274339983
"AT1G06980",0.191071838476587,0.734429439614781
"AT1G07000",-0.0631384761958493,0.148410269287319
"AT1G07010",0.204367967987735,2.8494239173214
"AT1G07020",0.215517835771506,0.777555889989123
"AT1G07030",0.025021790265134,0.0952471199555959
"AT1G07040",0.264908038118475,1.47223345510134
"AT1G07050",-0.196680954488862,0.300997855583784
"AT1G07070",0.0470722128895558,0.138820874069252
"AT1G07080",0.201695399565027,1.63178542064726
"AT1G07090",0.636183604315608,7.08122523639473
"AT1G07110",-0.0342110571816558,0.215144729814166
"AT1G07119",-0.283966866990774,0.510645567386207
"AT1G07120",-0.0732970227287881,0.0997202506424714
"AT1G07128",-0.42224626382496,1.07317569084614
"AT1G07130",0.236892656491275,0.590975005781395
"AT1G07135",-0.380296493079535,0.384183048971189
"AT1G07140",-0.0721550771484898,0.358505061575867
"AT1G07150",0.231646873928192,0.825521395547509
"AT1G07160",-0.589648358803525,0.428431484089831
"AT1G07170",0.240619629233835,1.3259916921066
"AT1G07180",0.0600558738032673,0.306812959972149
"AT1G07200",-0.0645736959218892,0.323089812104101
"AT1G07210",0.0727888043127001,0.471853540364927
"AT1G07220",-0.0359009001609669,0.150885710101975
"AT1G07230",0.117521967565708,0.841492241547098
"AT1G07240",-0.0126932134193289,0.0582829849325106
"AT1G07250",0.0607174915324542,0.295434022867491
"AT1G07260",-0.0354810369121403,0.0672745163494856
"AT1G07270",0.154057161118595,0.105953556056628
"AT1G07280",0.0952405331811494,0.700602727986278
"AT1G07290",-0.218072601434284,0.50066643723885
"AT1G07300",-0.11840046219464,0.316084196961964
"AT1G07310",0.10544185894369,0.630314208444612
"AT1G07320",0.0762819400149448,0.437005720714983
"AT1G07330",-0.746500744024394,0.93203344666825
"AT1G07350",0.0231590352801172,0.0897724741866974
"AT1G07360",0.0792082239589949,0.528296601599504
"AT1G07370",0.0762805544037559,0.122956927836315
"AT1G07380",0.0646236478702606,0.249849309240048
"AT1G07390",0.0331501817373492,0.0655883733780162
"AT1G07400",0.4991123604452,0.38263216716455
"AT1G07410",-0.112786717182163,0.132896069704531
